Area,Acceso.a.electricidad,Formulario,Analfabetismo.mujeres,Acceso.servicios.de.salud,Departamento,Municipio,Código_lugar,Calidad.de.alimentos,Cantidad.de.alimentos,Animales.traspatio,Alcoholismo,Inseguridad.alimentaria,Arrendamiento,Comida.chatarra,Compra.de.alimentos,Costos.de.producción,Gastos.en.salud,Tamaño.de.las.familias,Disponibilidad.de.agua,Enfermedades.infantiles,Espacio.familiar,Gastos.en.alimentos,Ingresos.agrícolas,Tasa.interés,Deudas,Interés,Venta.de.terrenos,Calidad.de.vida,Porcentaje.tierras.producción.comercial,Tierra.del.hogar,Tenencia.de.tierra,Rendimiento,Producción.comercial,Producción.autoconsumo,Programas.sociales,Asistencia.financiera,Ingresos.de.salario,Ingresos,Dependencia.económica.en.el.hombre,Demanda.empleos,Demanda.empleos.no.calificados,Demanda.empleos.calificados,Porcen.demanda.empleos.calificados,MUniDept,MuniDept,Tierra.a.producción.económica,Tierra.a.producción.autoconsumo,Educación,Lugares.para.excretos,Tiendas.y.comercios.mujeres,Auto.estima,Asistencia.escolar,Atraso.escolar,Educación.sexual,Espacamiento.de.los.embarazos,Lactancia,Optimismo.para.la.vida,Planificación.familiar,Repetición.escolar,Empleos,Empleos.calificados,Empleos.no.calificados,Trabajos.mujeres,Trabajo.infantil,Cuidados.niños,Desempleo,Marginación,Participación.social.mujeres,Cuidados.especiales,Salario.empleos.no.calificados,Salario.empleos.calificados,Precios.alimentos,Precios.agrícolas,Riqueza.familiar,Gastos.no.priorizados,Gastos,Inversiones.agrícolas,Costos.insumos,Fracción.tierras.a.hortalizas,Producción.milpa,Costumbre.de.consumo,Uso.de.orgánico
2,1,12876,2,1,11,7,1107,1.641596596,17146.16,0,0,3,0,0.000349933,89949.0376,NA,0,1,0,NA,7,423.75,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,400,400,0,42,42,0,0,NA,1107,NA,NA,NA,4,0,NA,2,NA,NA,NA,NA,NA,NA,NA,182,0,42,42,NA,NA,NA,0,NA,0,9.523809524,Inf,0.10613493,NA,780,0,423.75,0,0,NA,0,0,0
2,1,12879,2,NA,11,7,1107,1.505904256,14185.55,0,0,4,0,0.000211483,218176.9837,NA,0,3,0,NA,2.333333333,967.75,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,800,800,1,0,0,0,NA,NA,1107,NA,NA,5.5,4,0,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0.608031244,NA,325,88,1055.75,0,0,NA,0,0,0
2,1,12881,NA,NA,11,7,1107,3.512987715,15334.39,0,0,2,0,0.000260852,85199.4048,NA,0,2,0,NA,1,630.5,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,300,300,1,24,24,0,0,NA,1107,NA,NA,6.5,4,0,0,2,NA,NA,NA,NA,1,NA,NA,91,0,21,0,NA,NA,3,0,NA,0,14.28571429,Inf,0.81754119,NA,240,44,674.5,0,0,NA,0,0,0
2,1,12891,2,1,11,7,1107,1.145254121,19670.01,0,0,4,0,5.08E-05,223502.91,1850,155,7,0,0,1,539.25,345.8333333,NA,0,0,NA,-1,0,3,0,10,0,29.5,0,0,0,345.8333333,NA,0,0,0,NA,NA,1107,0,3,NA,4,0,0,2,NA,1,3.75,14,0.5,0,NA,0,0,0,0,0,1,NA,0.25,0,0,0,0,0.047095352,NA,220,100,2644.25,NA,1500,Inf,30,0.983333333,0.333333333
2,1,12900,1,1,11,7,1107,1.570628929,20262.53,5,0,3,0,0.000345465,108319.0086,3970,2,4,0,0,1.75,782.1,394.1666667,NA,0,0,NA,0,0.653333333,6,NA,13.33333333,28,52,1,150,0,394.1666667,NA,0,0,0,NA,NA,1107,3.92,2.08,7,4,0,0,1.666666667,NA,2,11,16,1,NA,1,0,0,0,0,0,1,NA,0,NA,1,0,0,0.032770576,363.0434783,570,100,4854.1,NA,3070,Inf,75,0.693333333,0.333333333
2,1,12880,1,NA,11,7,1107,2.441453171,25682.14,0,0,2,0,0.019079407,172430.7913,NA,0,7,0,2,1,1071.5,0,NA,0,0,NA,0,NA,0,0,NA,0,0,4,0,1005,1005,1,63,42,21,50,NA,1107,NA,NA,6,4,0,0,2,-1.333333333,1,5.2,1,1,1,1,273,21,42,21,0,1,NA,0,NA,0,0,0,0.570516728,NA,4030,88,1159.5,0,0,NA,0,0,0
2,1,12878,1,NA,11,7,1107,2.058639079,17718.66,0,0,3,0,0.007336898,136436.6168,NA,0,2,0,NA,4,710.5,0,NA,0,0,NA,1,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,NA,1107,NA,NA,NA,4,0,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0.188437823,NA,2980,0,710.5,0,0,NA,0,0,0
2,1,14655,1.166666667,NA,11,7,1107,1.279764601,59561.5,15,0,2,0,0.004340052,232903.9772,1500,740,22,0,1.4,0.454545455,851,470,NA,0,0,NA,-1,0.166666667,2,0,15.19704433,10,15.39408867,16,25,6825,7295,0.703296703,82,0,82,100,NA,1107,0.333333333,1.666666667,3.666666667,4,895,0,2,-0.142857143,1.8,9.1875,6,1,1,1,355.3333333,82,0,82,0.416666667,1,NA,0,NA,1,0,0,0.066274152,600,705,40,3131,NA,1800,Inf,30,0.5,0.333333333
2,1,12854,NA,NA,11,7,1107,2.13797461,15164.82,4,164,1,0,0.000263768,24853.6042,2225,0,2,0,NA,1,292.6,732.0833333,NA,0,0,NA,0,0.45,1,1,60,27,28,0,0,1550,2282.083333,1,77,77,0,0,NA,1107,0.45,0.55,6.5,4,0,NA,2,NA,NA,NA,NA,NA,NA,NA,333.6666667,0,77,0,NA,NA,NA,0,NA,0,13.63636364,Inf,0.085038166,400,3990,13.66666667,2531.266667,NA,875,Inf,60,0.466666667,0.514285714
2,1,12938,1.333333333,0,11,7,1107,1.195055368,4654.4,0,0,2,0,0.000429701,245124.2412,NA,0,7,0,2,0.285714286,606.7272727,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,4,0,2000,2000,1,77,0,77,100,NA,1107,NA,NA,6,4,0,0,2,-1,2,12,0,1,NA,1,333.6666667,77,0,0,0,1,NA,0,NA,0,Inf,25.97402597,0.116759414,NA,135,0,606.7272727,0,0,NA,0,0,0
2,2,12933,1,NA,11,7,1107,1.622954568,8351.5,0,0,2,0,0.000119739,91921.6548,NA,310,8,0,1,0.25,729.1666667,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,6,0,0,0,NA,0,0,0,NA,NA,1107,NA,NA,5,4,0,0,2,-0.5,1,2.333333333,12.33333333,1,1,1,0,0,0,0,0,1,NA,0,NA,1,0,0,0.052175832,NA,1550,0,1039.166667,0,0,NA,0,0,0
2,2,12923,1,0.5,11,7,1107,3.181771723,9381.36,0,0,3,0,0.007907169,60578.9668,NA,0,4,0,2,0.5,399.25,0,NA,0,0,NA,NA,NA,0,0,NA,0,0,2,0,1500,1500,1,0,0,0,NA,NA,1107,NA,NA,NA,4,0,NA,2,0,1,10.5,18,NA,1,1,0,0,0,0,0,1,NA,0,NA,0,0,0,0.072784735,NA,1140,0,399.25,0,0,NA,0,0,0
2,1,12919,1,0.666666667,11,7,1107,1.279638369,16951.37,8,0,2,0,5.90E-05,118975.2708,530,0,9,0,2,0.222222222,794,367.9166667,NA,0,0,NA,0,0,1,1,25,0,20,4,0,2800,3167.916667,0.714285714,154,70,84,33.33333333,NA,1107,0,1,4.75,4,0,0,2,1.5,1.25,6.666666667,0,0.75,0,1,667.3333333,84,70,84,0,0.5,NA,0,NA,0,Inf,Inf,0.163522411,NA,1235,0,1324,NA,530,Inf,25,0.8,0.566037736
2,1,12918,1.5,NA,11,7,1107,1.717759381,10074.31,10,0,4,0,0.000655132,193745.1787,310,0,6,0,NA,0.333333333,814.75,75,NA,0,0,NA,0,0.846153846,0.12,NA,26.68308703,2.709359606,0.492610837,1,0,240,315,0,42,0,42,100,NA,1107,0.101538462,0.018461538,4,4,0,0,2,1,1.666666667,7.25,NA,1,1,1,182,42,0,0,0,NA,NA,0,NA,0,0,0,0.170947659,2.127272727,3180,100,1224.75,NA,260,NA,32500,0,0.384615385
2,1,12924,2,0.5,11,7,1107,1.473175297,4798.13,0,0,2,0,0,80986.8304,NA,0,8,0,2,0.25,250.5,0,NA,0,0,NA,0,NA,0,0,NA,0,0,2,0,2000,2000,1,0,0,0,NA,NA,1107,NA,NA,4,4,0,0,2,3,2,2.8,12,1,NA,1,0,0,0,0,0,1,NA,0,NA,0,0,0,0.180675199,NA,1890,0,250.5,0,0,NA,0,0,0
2,1,12945,2,NA,11,7,1107,1.418289323,7671.57,0,0,2,0,0,78114.1448,NA,0,4,200,2,0.5,286.75,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,2,0,150,150,0,21,21,0,0,NA,1107,NA,NA,NA,4,150,0,2,0,2,NA,18,1,NA,1,91,0,21,21,0,0,NA,0,NA,0,0,0,0.064218113,NA,2100,0,286.75,0,0,NA,0,0,0
2,1,12887,1,1,11,7,1107,1.486380087,19637.78,0,0,2,0,0.0004583,135755.9244,NA,28,7,0,0,1,754.85,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,6,15,8500,8500,1,77,0,77,100,NA,1107,NA,NA,7,4,0,0,2,-0.75,1,11.5,0,1,1,1,333.6666667,77,0,0,0,1,NA,0,NA,0,0,0,0.058853649,NA,2445,40,822.85,0,0,NA,0,0,0
2,2,12922,1,0.5,11,7,1107,1.387368108,16898.81,0,0,4,0,0.000236703,166412.8899,NA,12,6,0,1,1.166666667,611.75,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,6,0,700,700,1,0,0,0,NA,NA,1107,NA,NA,3,4,0,0,2,-1.333333333,1,4.75,10,1,1,1,0,0,0,0,0.5,1,NA,0,NA,0,0,0,0.154388268,NA,50,0,623.75,0,0,NA,0,0,0
2,1,12921,2,0,11,7,1107,1.486511239,3546.04,0,0,4,0,0.000282005,145427.4758,NA,0,4,0,2,2,714.75,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,1000,1000,1,42,42,0,0,NA,1107,NA,NA,4,4,0,0,2,NA,2,13,0,1,NA,NA,182,0,42,0,0,1,NA,0,NA,0,23.80952381,Inf,0.154919935,NA,4635,0,714.75,0,0,NA,0,0,0
2,1,12937,1.5,NA,11,7,1107,1.570815379,9060.13,0,0,3,0,0.018653154,281722.9596,NA,260,6,0,0,1.333333333,1059.375,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,6,0,1800,1800,0,77,77,0,0,NA,1107,NA,NA,5,4,0,0,2,-1,2,9.583333333,12,1,NA,1,333.6666667,0,77,77,0,0,NA,0,NA,0,23.37662338,Inf,0.500189088,NA,4000,0,1319.375,0,0,NA,0,0,0
2,1,12942,1,1,11,7,1107,1.344407467,5453.66,0,0,2,600,0,32851.8428,690,0,4,0,0,2,282.19,167.5,NA,0,0,NA,1,0,0.5,0.5,30,0,10,4,0,400,567.5,0.25,0,0,0,NA,NA,1107,0,0.5,4.5,4,0,NA,2,0,1,10,12,NA,1,1,0,0,0,0,0,1,NA,0,NA,1,0,0,0.059822837,NA,9575,0,972.19,90,0,Inf,15,0.666666667,0
2,1,12885,1,NA,11,7,1107,1.672237093,12149.84,0,0,2,0,8.23E-05,206332.0162,NA,0,3,0,NA,3.333333333,1042.1,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,NA,1107,NA,NA,5,4,0,0,2,NA,2,NA,NA,1,NA,NA,0,0,0,0,0,NA,NA,0.333333333,0,0,0,0,0.517534201,NA,68200,0,1042.1,0,0,NA,0,0,0
2,2,12884,1,0,11,7,1107,1.326599554,35200.82,0,0,2,0,0.000141758,240150.3896,NA,0,5,0,1,0.4,780.25,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,2000,2000,1,0,0,0,NA,NA,1107,NA,NA,3.5,4,0,0,2,NA,1.5,8,6,1,1,NA,0,0,0,0,0,1,NA,0,NA,0,0,0,0.063678697,NA,0,0,780.25,0,0,NA,0,0,0
2,1,12893,1,NA,11,7,1107,2.101813762,19283.89,0,0,2,0,0.0147268,142809.644,NA,0,3,0,0,0.666666667,759.75,0,NA,0,0,NA,0,NA,0,0,NA,0,0,0,0,2800,2800,1,5,5,0,0,NA,1107,NA,NA,6,4,0,0,2,NA,1,13,1,1,0,NA,0,0,0,0,0,1,5,0,NA,1,0,0,0.351580043,NA,0,40,799.75,0,0,NA,0,0,0
2,1,12895,1.5,0,11,7,1107,2.522408825,14899.66,0,0,4,0,0.000268463,249562.3462,NA,0,5,0,NA,0.4,1021.375,0,NA,8000,572,NA,-1,NA,0,0,NA,0,0,7,75,625,625,0,77,0,77,100,NA,1107,NA,NA,NA,4,625,0,2,-0.5,1,7.666666667,NA,1,0,1,242.6666667,56,0,56,0,NA,21,0,NA,0,0,0,0.306632317,NA,0,240,1833.375,0,0,NA,0,0,0
2,1,12851,1,NA,11,7,1107,2.784941181,9524.96,0,0,3,0,0.000104987,70942.6344,NA,130,3,0,0.5,2.333333333,349.5,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,NA,1107,NA,NA,2,5,0,0,2,NA,1,7.5,16.5,1,1,NA,0,0,0,0,0,1,NA,0,NA,0,0,0,0.102474807,NA,0,0,479.5,0,0,NA,0,0,0
2,1,12853,1,NA,11,7,1107,2.869937994,5388.21,0,0,3,0,0,36142.7654,NA,0,3,0,NA,2.333333333,280.5,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,1600,1600,1,0,0,0,NA,NA,1107,NA,NA,7,2,0,0,1.666666667,NA,NA,NA,NA,1,NA,1,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0.144095526,NA,0,0,280.5,0,0,NA,0,0,0
2,1,12897,1,NA,11,7,1107,4.740047378,11352.33,0,0,2,0,0.000176175,99861.093,NA,0,3,0,NA,2.333333333,715.5,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,3498,3498,1,0,0,0,NA,NA,1107,NA,NA,6.666666667,4,0,0,2,NA,1,12.66666667,NA,1,1,NA,0,0,0,0,NA,NA,NA,0.333333333,1,0,0,0,0.058826943,NA,0,100,815.5,0,0,NA,0,0,0
2,1,12896,1,0.333333333,11,7,1107,4.687020962,6523.68,0,0,2,0,0.02283987,42356.5448,NA,0,3,0,NA,0.666666667,304.6,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,1920,1920,0.416666667,63,0,63,100,NA,1107,NA,NA,3.5,4,0,0,2,NA,1,NA,NA,1,0,NA,273,63,0,63,NA,NA,NA,0,NA,0,Inf,17.77777778,0.094676991,NA,0,0,304.6,0,0,NA,0,0,0
2,1,12940,1.333333333,1,11,7,1107,1.397210314,16928.04,0,0,3,0,0.000177221,157332.8736,NA,0,5,0,NA,1.4,499.75,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,4700,4700,0.468085106,0,0,0,NA,NA,1107,NA,NA,5.25,4,0,0,1.75,0,1,11.66666667,NA,1,0.333333333,1,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0.102709964,NA,0,100,599.75,0,0,NA,0,0,0
2,1,12894,1.5,NA,11,7,1107,1.725643443,19960.52,0,0,1,0,0.007683167,219419.1884,NA,0,6,0,NA,1.166666667,1019.75,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,4,50,2610,2610,0.118773946,161,0,161,100,NA,1107,NA,NA,5.5,4,0,0,2,0.5,1,4,NA,1,0.333333333,1,697.6666667,161,0,70,2,NA,NA,0,NA,0,Inf,28.57142857,0.114978112,NA,0,80,1099.75,0,0,NA,0,0,0
2,1,12883,NA,0,11,7,1107,1.479150073,16316.7,0,0,3,0,0.014892717,60788.2384,2136,0,2,0,NA,4,479.5,NA,NA,0,0,NA,-1,0.791666667,2,0,23,35,10,0,0,0,NA,NA,24,0,24,100,NA,1107,1.583333333,0.416666667,NA,4,0,0,2,-1,NA,NA,NA,1,NA,1,0,0,0,0,0,NA,24,0.5,0,0,0,0,0.077026791,169.3333333,0,80,2695.5,NA,1224,Inf,40,0.25,0.809352518
2,1,12858,1,NA,11,7,1107,1.425506141,13460.7,0,0,2,0,0.010549228,151220.6628,NA,0,5,10,NA,1.4,588.4090909,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,2,0,175,175,0,2,0,2,100,NA,1107,NA,NA,3,3,175,0,2,-0.5,1,4.714285714,NA,1,0,1,0,0,0,0,1,NA,2,0,NA,0,0,0,0.72949887,NA,0,0,588.4090909,0,0,NA,0,0,0
2,1,12857,1,1,11,7,1107,1.88197908,13929.88,1600,0,2,0,0.010265702,373955.481,NA,0,9,0,2,1.222222222,1432.909091,170.8333333,NA,1200,1700,NA,-1,NA,0,0,NA,0,0,3,0,7200,7370.833333,0.333333333,42,0,42,100,NA,1107,NA,NA,5.333333333,3,0,0,2,0,1.166666667,12.25,14,1,0.4,1,182,42,0,42,0,1,NA,0,NA,0,Inf,114.2857143,0.179808513,NA,0,100,3232.909091,0,0,NA,0,0,0
2,1,12860,2,NA,11,7,1107,3.501367397,4841.98,0,0,2,0,0,41291.5232,NA,0,4,100,NA,2.25,388.1,0,NA,50000,1013,NA,-1,NA,0,0,NA,0,0,0,0,2670,2670,1,84,21,63,50,NA,1107,NA,NA,8.5,4,0,0,2,NA,NA,NA,NA,1,NA,NA,364,63,21,0,NA,NA,NA,0.5,0.5,0,Inf,29.04761905,0.35908143,NA,0,0,1401.1,0,0,NA,0,0,0
2,1,12852,1,NA,11,7,1107,4.110000345,14004.56,0,0,1,0,0.02918835,117060.7197,NA,360,4,0,0,2.25,985.5,0,NA,50000,1200,NA,-1,NA,0,0,NA,0,0,0,0,5700,5700,0.614035088,0,0,0,NA,NA,1107,NA,NA,13.5,2,0,0,1.5,-1,1,9.5,5,1,1,1,0,0,0,0,0,0,NA,0.666666667,0.5,1,0,0,0.090107872,NA,0,100,2645.5,0,0,NA,0,0,0
2,1,8127,1,NA,11,8,1108,1.566227799,13084.46,0,0,3,0,0.007642654,168021.9445,NA,8,4,15,1,0.5,543.4431818,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,3,100,1120,1120,1,10,0,10,100,NA,1108,NA,NA,6,5,0,NA,2,1,1,11,1,NA,0.5,2,0,0,0,0,0,1,10,0,NA,1,0,0,0.047231214,NA,275,0,551.4431818,0,0,NA,0,0,0
2,1,8126,1.333333333,1,11,8,1108,1.307730355,52413.54,0,0,3,0,0.00476976,266006.5627,NA,0,5,0,NA,0.4,739.5,0,NA,600,50,NA,-1,NA,0,0,NA,0,0,4,300,2375,2375,0.842105263,0,0,0,NA,NA,1108,NA,NA,3.25,4,375,0,1.75,2,1,5.666666667,NA,1,0,1,0,0,0,0,0,NA,NA,0,NA,0,0,0,0.046984952,NA,0,120,909.5,0,0,NA,0,0,0
2,1,12761,1,NA,11,8,1108,1.415733336,16483.94,0,0,2,0,0.22470356,275605.6514,NA,17,4,0,1,0.5,995,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,3,25,1600,1600,0.8125,0,0,0,NA,NA,1108,NA,NA,6,5,0,0,2,-1,1,8.5,24,1,1,1,0,0,0,0,0,1,NA,0,NA,0,0,0,0.051826431,NA,500,0,1012,0,0,NA,0,0,0
2,1,12762,1,NA,11,8,1108,1.834034316,14563.43,0,0,1,0,0,129407.1833,NA,0,3,0,2,0.666666667,625.9772727,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,1200,1200,1,0,0,0,NA,NA,1108,NA,NA,10,5,0,0,2,NA,1,11,0,1,0,NA,0,0,0,0,0,1,NA,0,NA,0,0,0,0.046635959,NA,25,0,625.9772727,0,0,NA,0,0,0
2,1,12760,1,NA,11,8,1108,1.328722508,8121.72,0,0,3,0,0.000246253,284820.7377,NA,0,6,75,NA,0.333333333,844.6818182,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,4500,4500,1,0,0,0,NA,NA,1108,NA,NA,7,4,0,0,2,0,1,NA,NA,1,0,1,0,0,0,0,3.5,NA,NA,0.166666667,0,0,0,0,0.063861338,NA,875,200,1044.681818,0,0,NA,0,0,0
2,2,7526,1,NA,11,8,1108,1.558057862,16599.67,0,0,3,0,0.025422192,95346.4514,NA,15,3,0,1,0.666666667,366.4545455,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,1,88,1500,1500,1,0,0,0,NA,NA,1108,NA,NA,5,5,0,0,2,NA,1,5,16,1,0,NA,0,0,0,0,0,1,NA,0,NA,1,0,0,0.048802636,NA,75,0,381.4545455,0,0,NA,0,0,0
2,1,8129,1,NA,11,8,1108,1.21154275,26162.7,0,0,3,0,0.003822235,160120.5136,NA,0,3,0,1,2.333333333,380.5272727,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,1500,1500,0.8,50,50,0,0,NA,1108,NA,NA,3,4,0,NA,2,NA,1,9.25,24,NA,0,NA,151.6666667,0,35,35,0,0,15,0,NA,0,8.571428571,Inf,0.070154732,NA,400,0,380.5272727,0,0,NA,0,0,0
2,1,7538,1.5,1,11,8,1108,1.714200918,25596.08,0,0,4,0,0.00824345,225831.668,NA,0,9,0,2,0.222222222,813.9,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,11,25,1525,1525,0.786885246,0,0,0,NA,NA,1108,NA,NA,NA,4,325,0,2,0,1.5,5,6.5,1,0,1,0,0,0,0,0.857142857,0.5,NA,0,NA,0,0,0,0.09058573,NA,350,0,813.9,0,0,NA,0,0,0
2,1,8147,1,NA,11,8,1108,2.326278726,14961.8,0,0,3,0,0.016174524,156322.2574,NA,33,6,3000,1.666666667,0.333333333,651,0,NA,0,0,NA,1,NA,0,0,NA,0,0,7,300,1650,1650,0.848484848,56,56,0,0,NA,1108,NA,NA,5,5,0,NA,2,-1,1,3.571428571,8.333333333,NA,0,1,242.6666667,0,56,0,0,1,NA,0,NA,1,25,Inf,0.066263544,NA,800,40,724,0,0,NA,0,0,0
2,1,8145,1,0,11,8,1108,1.546271101,17510.67,0,0,4,0,0.010393663,119596.3831,NA,0,7,5000,1,0.285714286,557.875,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,5,100,1400,1400,1,0,0,0,NA,NA,1108,NA,NA,3,4,0,0,2,0,1.333333333,5.75,0,1,0.5,1,0,0,0,0,0,1,NA,0,NA,0,0,0,0.055534153,NA,250,0,557.875,0,0,NA,0,0,0
2,2,8737,1,NA,11,8,1108,1.527824122,24209.18,0,0,2,0,0,142473.3196,NA,0,4,50,0,1.75,589,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,1,0,300,300,0,0,0,0,NA,NA,1108,NA,NA,6,5,0,NA,2,NA,1,11.5,13,NA,1,NA,0,0,0,0,0,1,NA,0,NA,2,0,0,0.028017629,NA,600,0,589,0,0,NA,0,0,0
2,1,8128,2,1,11,8,1108,1.769994426,11964.73,0,0,3,0,0.009528004,63663.7602,NA,0,5,1000,NA,1.8,442.25,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,3,250,1200,1200,1,52,52,0,0,NA,1108,NA,NA,1,4,0,0,2,0.666666667,1,10.33333333,NA,1,1,1,225.3333333,0,52,0,0,NA,NA,0,NA,0,23.07692308,Inf,0.037730155,NA,800,40,482.25,0,0,NA,0,0,0
2,1,8140,2,NA,11,8,1108,1.398767698,11349.75,0,0,3,0,0.000581511,68284.7758,1305,0,3,0,NA,2.666666667,418.25,527.0833333,NA,0,0,NA,-1,0.444444444,0.93,0,48.38709677,20,25,0,0,960,1487.083333,1,0,0,0,NA,NA,1108,0.413333333,0.516666667,11,4,0,0,2,-1,NA,NA,NA,1,NA,1,0,0,0,0,NA,NA,NA,0,0,0,0,0,0.074680893,382.5,575,0,1723.25,150,615,Inf,45,0.555555556,0.56097561
2,1,8118,1,NA,11,8,1108,1.380080622,15336.45,5,0,3,350,0.004779463,76286.5704,1230,10,5,0,1.333333333,0.4,532.1666667,149.1666667,NA,600,600,NA,-1,0,0.74,0.74,21.89189189,0,16.2,1,150,1600,1749.166667,1,10,0,10,100,NA,1108,0,0.74,2,5,0,NA,2,NA,1,7.666666667,13.33333333,NA,1,NA,0,0,0,0,0,1,10,0,NA,1,0,0,0.100824708,NA,100,40,2412.166667,NA,780,Inf,16,1,0
2,1,7537,1,0,11,8,1108,3.129144304,19331.85,0,0,2,0,0.014995978,103619.4914,NA,0,5,0,NA,1.4,821.875,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,3800,3800,0.605263158,79,0,79,100,NA,1108,NA,NA,6,4,0,0,2,NA,1,NA,NA,0.25,0,NA,342.3333333,79,0,79,0,NA,NA,0.4,0.5,0,Inf,8.860759494,0.040951295,NA,1825,200,1021.875,0,0,NA,0,0,0
2,1,8125,1,NA,11,8,1108,2.44249753,16918.53,0,0,1,0,0.00017732,131019.3324,2400,0,2,0,NA,4.5,1098.666667,904.1666667,NA,0,0,NA,-1,1,0.62,0,16.12903226,10,0,0,0,0,904.1666667,NA,0,0,0,NA,NA,1108,0.62,0,6,2,0,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0.58483323,1325,1500,0,3498.666667,NA,500,Inf,0,0,0
2,2,7541,1,0,11,8,1108,1.348040088,20790.5,0,0,1,0,0.020201534,150216.9666,NA,0,6,0,2,1.166666667,624.6666667,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,4,0,1900,1900,1,0,0,0,NA,NA,1108,NA,NA,7.5,3,0,NA,2,-2,1,4.2,9,NA,1,1,0,0,0,0,0,1,NA,0,NA,0,0,0,0.041585838,NA,14000,120,744.6666667,0,0,NA,0,0,0
2,1,7536,1,NA,11,8,1108,1.345311597,26358.9,0,0,3,0,3.79E-05,158753.0934,NA,0,4,0,NA,0.5,572,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,7,150,700,700,1,19,0,19,100,NA,1108,NA,NA,4,4,0,NA,2,-1,1,10.5,NA,NA,0,1,82.33333333,19,0,0,0,NA,NA,0,NA,0,0,0,0.085799458,NA,750,0,572,0,0,NA,0,0,0
2,1,8107,1,1,11,8,1108,1.403836938,28187.855,0,0,3,0,0.002151991,4843.67875,NA,0,5,0,NA,1.4,95.5,0,NA,0,0,NA,0,NA,0,0,NA,0,0,0,0,4529,4529,0.176639435,96,20,76,75,NA,1108,NA,NA,6.8,4,2729,0,1.75,NA,2,NA,NA,1,NA,1,242.6666667,56,0,56,NA,NA,13.33333333,0,NA,0,0,0,0.443040555,NA,1500,0,95.5,0,0,NA,0,0,0
2,1,8146,1,NA,11,8,1108,1.74841422,10687.23,0,0,3,0,0.036913213,4152.9024,NA,0,3,0,2,2.333333333,43,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,3,0,1800,1800,0,41,0,41,100,NA,1108,NA,NA,4,4,1800,NA,2,-1,1,7.5,14,0,0,1,151.6666667,35,0,35,0,1,6,0,NA,0,0,0,0.061284921,NA,2800,0,43,0,0,NA,0,0,0
2,1,8101,1.333333333,NA,11,8,1108,1.212227059,54829.26,0,0,3,1000,0.00793372,103640.341,5400,0,10,0,2,0.7,742.5,641.6666667,NA,1200,1200,NA,-1,0.117924528,2.12,2.12,29.48113208,15,47.4,2,0,5200,5841.666667,0.7,10,10,0,0,NA,1108,0.25,1.87,5.8,4,0,0,1.666666667,0.333333333,1,7.9375,15,0.6,0,1,0,0,0,0,2,0,10,0,NA,0,0,0,0.057138517,760,2600,40,7382.5,NA,3600,Inf,60,1.75,0
